batting_team,bowling_team,venue,season,target,over,runs_scored,wickets_lost,runs_needed,balls_left,crr,rrr,result
Delhi Capitals,Gujarat Lions,Feroz Shah Kotla,2016,173,9,51,3,122,60,5.67,12.2,0
Delhi Capitals,Gujarat Lions,Feroz Shah Kotla,2016,173,10,58,4,115,54,5.8,12.78,0
Delhi Capitals,Gujarat Lions,Feroz Shah Kotla,2016,173,11,72,4,101,48,6.55,12.62,0
Delhi Capitals,Gujarat Lions,Feroz Shah Kotla,2016,173,12,88,4,85,42,7.33,12.14,0
Delhi Capitals,Gujarat Lions,Feroz Shah Kotla,2016,173,13,99,4,74,36,7.62,12.33,0
Delhi Capitals,Gujarat Lions,Feroz Shah Kotla,2016,173,14,116,4,57,30,8.29,11.4,0
Delhi Capitals,Gujarat Lions,Feroz Shah Kotla,2016,173,15,123,4,50,24,8.2,12.5,0
Delhi Capitals,Gujarat Lions,Feroz Shah Kotla,2016,173,16,144,4,29,18,9.0,9.67,0
Delhi Capitals,Gujarat Lions,Feroz Shah Kotla,2016,173,17,155,5,18,11,9.12,9.82,0
Delhi Capitals,Gujarat Lions,Feroz Shah Kotla,2016,173,18,159,5,14,5,8.83,16.8,0
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2016,175,1,16,1,159,107,16.0,8.92,1
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2016,175,2,26,1,149,101,13.0,8.85,1
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2016,175,3,37,1,138,94,12.33,8.81,1
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2016,175,4,45,1,130,88,11.25,8.86,1
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2016,175,5,64,1,111,82,12.8,8.12,1
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2016,175,6,68,2,107,76,11.33,8.45,1
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2016,175,7,75,2,100,70,10.71,8.57,1
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2016,175,8,78,3,97,64,9.75,9.09,1
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2016,175,9,85,3,90,58,9.44,9.31,1
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2016,175,10,91,3,84,52,9.1,9.69,1
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2016,175,11,102,3,73,46,9.27,9.52,1
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2016,175,12,106,4,69,40,8.83,10.35,1
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2016,175,13,116,4,59,34,8.92,10.41,1
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2016,175,14,126,4,49,28,9.0,10.5,1
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2016,175,15,149,4,26,20,9.93,7.8,1
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2016,175,16,156,4,19,14,9.75,8.14,1
Gujarat Lions,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,196,1,9,0,187,108,9.0,10.39,1
Gujarat Lions,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,196,2,33,0,163,100,16.5,9.78,1
Gujarat Lions,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,196,3,48,0,148,93,16.0,9.55,1
Gujarat Lions,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,196,4,62,0,134,87,15.5,9.24,1
Gujarat Lions,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,196,5,72,0,124,80,14.4,9.3,1
Gujarat Lions,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,196,6,84,0,112,74,14.0,9.08,1
Gujarat Lions,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,196,7,93,0,103,68,13.29,9.09,1
Gujarat Lions,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,196,8,100,1,96,62,12.5,9.29,1
Gujarat Lions,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,196,9,112,1,84,56,12.44,9.0,1
Gujarat Lions,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,196,10,116,2,80,50,11.6,9.6,1
Gujarat Lions,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,196,11,121,2,75,44,11.0,10.23,1
Gujarat Lions,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,196,12,128,2,68,38,10.67,10.74,1
Gujarat Lions,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,196,13,138,2,58,32,10.62,10.88,1
Gujarat Lions,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,196,14,147,2,49,26,10.5,11.31,1
Gujarat Lions,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,196,15,161,2,35,20,10.73,10.5,1
Gujarat Lions,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,196,16,172,3,24,12,10.75,12.0,1
Gujarat Lions,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,196,17,176,3,20,6,10.35,20.0,1
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,1,13,0,174,108,13.0,9.67,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,2,21,1,166,102,10.5,9.76,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,3,28,1,159,96,9.33,9.94,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,4,33,2,154,90,8.25,10.27,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,5,43,2,144,84,8.6,10.29,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,6,51,2,136,78,8.5,10.46,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,7,59,3,128,72,8.43,10.67,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,8,66,3,121,66,8.25,11.0,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,9,88,3,99,58,9.78,10.24,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,10,93,3,94,52,9.3,10.85,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,11,99,4,88,46,9.0,11.48,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,12,102,4,85,40,8.5,12.75,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,13,113,5,74,34,8.69,13.06,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,14,127,5,60,26,9.07,13.85,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,15,136,5,51,19,9.07,16.11,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,16,151,6,36,13,9.44,16.62,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,17,156,8,31,7,9.18,26.57,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,18,159,10,28,3,8.83,56.0,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,19,159,10,28,3,8.37,56.0,0
Kolkata Knight Riders,Delhi Capitals,Feroz Shah Kotla,2016,187,20,159,10,28,3,7.95,56.0,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,1,22,0,173,108,22.0,9.61,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,2,29,0,166,102,14.5,9.76,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,3,37,0,158,95,12.33,9.98,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,4,42,0,153,89,10.5,10.31,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,5,45,1,150,83,9.0,10.84,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,6,52,1,143,77,8.67,11.14,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,7,64,1,131,71,9.14,11.07,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,8,77,1,118,65,9.62,10.89,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,9,83,2,112,59,9.22,11.39,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,10,89,2,106,53,8.9,12.0,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,11,92,3,103,47,8.36,13.15,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,12,103,3,92,41,8.58,13.46,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,13,122,3,73,35,9.38,12.51,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,14,132,4,63,28,9.43,13.5,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,15,142,4,53,22,9.47,14.45,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,16,152,4,43,16,9.5,16.12,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,17,162,5,33,10,9.53,19.8,0
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,195,18,173,5,22,4,9.61,33.0,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,1,14,1,141,107,14.0,7.91,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,2,18,1,137,101,9.0,8.14,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,3,24,1,131,95,8.0,8.27,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,4,34,2,121,89,8.5,8.16,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,5,36,2,119,83,7.2,8.6,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,6,39,5,116,76,6.5,9.16,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,7,42,5,113,70,6.0,9.69,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,8,49,5,106,64,6.12,9.94,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,9,57,5,98,57,6.33,10.32,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,10,61,6,94,51,6.1,11.06,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,11,64,6,91,45,5.82,12.13,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,12,74,6,81,39,6.17,12.46,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,13,82,6,73,33,6.31,13.27,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,14,87,7,68,27,6.21,15.11,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,15,99,7,56,21,6.6,16.0,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,16,106,7,49,15,6.62,19.6,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,17,118,7,37,9,6.94,24.67,0
Gujarat Lions,Punjab Kings,Saurashtra Cricket Association Stadium,2016,155,18,125,8,30,3,6.94,60.0,0
Mumbai Indians,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,160,1,8,0,152,108,8.0,8.44,1
Mumbai Indians,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,160,2,24,0,136,102,12.0,8.0,1
Mumbai Indians,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,160,3,39,1,121,95,13.0,7.64,1
Mumbai Indians,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,160,4,43,1,117,89,10.75,7.89,1
Mumbai Indians,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,160,5,47,1,113,83,9.4,8.17,1
Mumbai Indians,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,160,6,51,1,109,77,8.5,8.49,1
Mumbai Indians,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,160,7,61,1,99,71,8.71,8.37,1
Mumbai Indians,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,160,8,72,1,88,65,9.0,8.12,1
Mumbai Indians,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,160,9,76,1,84,59,8.44,8.54,1
Mumbai Indians,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,160,10,86,1,74,53,8.6,8.38,1
Mumbai Indians,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,160,11,93,2,67,47,8.45,8.55,1
Mumbai Indians,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,160,12,98,2,62,41,8.17,9.07,1
Mumbai Indians,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,160,13,104,2,56,35,8.0,9.6,1
Mumbai Indians,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,160,14,115,2,45,29,8.21,9.31,1
Mumbai Indians,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,160,15,127,2,33,23,8.47,8.61,1
Mumbai Indians,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,160,16,138,2,22,16,8.62,8.25,1
Mumbai Indians,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,160,17,153,2,7,10,9.0,4.2,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,186,1,11,1,175,106,11.0,9.91,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,186,2,22,1,164,100,11.0,9.84,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,186,3,32,1,154,94,10.67,9.83,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,186,4,34,2,152,88,8.5,10.36,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,186,5,37,2,149,82,7.4,10.9,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,186,6,52,2,134,76,8.67,10.58,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,186,7,59,2,127,68,8.43,11.21,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,186,8,66,3,120,61,8.25,11.8,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,186,9,69,3,117,55,7.67,12.76,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,186,10,73,4,113,49,7.3,13.84,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,186,11,84,4,102,42,7.64,14.57,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,186,12,93,4,93,36,7.75,15.5,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,186,13,105,4,81,29,8.08,16.76,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,186,14,123,4,63,23,8.79,16.43,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,186,15,139,4,47,15,9.27,18.8,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,186,16,163,4,23,9,10.19,15.33,1
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,186,17,169,5,17,3,9.94,34.0,1
Delhi Capitals,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,150,1,24,0,126,108,24.0,7.0,1
Delhi Capitals,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,150,2,31,0,119,102,15.5,7.0,1
Delhi Capitals,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,150,3,41,0,109,95,13.67,6.88,1
Delhi Capitals,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,150,4,51,0,99,89,12.75,6.67,1
Delhi Capitals,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,150,5,61,0,89,83,12.2,6.43,1
Delhi Capitals,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,150,6,63,0,87,77,10.5,6.78,1
Delhi Capitals,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,150,7,69,0,81,71,9.86,6.85,1
Delhi Capitals,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,150,8,85,0,65,65,10.62,6.0,1
Delhi Capitals,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,150,9,93,0,57,59,10.33,5.8,1
Delhi Capitals,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,150,10,96,0,54,53,9.6,6.11,1
Delhi Capitals,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,150,11,105,0,45,47,9.55,5.74,1
Delhi Capitals,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,150,12,114,0,36,41,9.5,5.27,1
Delhi Capitals,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,150,13,118,1,32,35,9.08,5.49,1
Delhi Capitals,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,150,14,121,2,29,29,8.64,6.0,1
Delhi Capitals,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,150,15,130,2,20,22,8.67,5.45,1
Delhi Capitals,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,150,16,142,2,8,16,8.88,3.0,1
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,1,7,1,158,106,7.0,8.94,0
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,2,13,2,152,100,6.5,9.12,0
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,3,16,3,149,94,5.33,9.51,0
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,4,27,3,138,88,6.75,9.41,0
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,5,37,3,128,82,7.4,9.37,0
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,6,43,3,122,76,7.17,9.63,0
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,7,48,3,117,70,6.86,10.03,0
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,8,53,4,112,64,6.62,10.5,0
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,9,64,4,101,58,7.11,10.45,0
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,10,76,4,89,52,7.6,10.27,0
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,11,93,4,72,46,8.45,9.39,0
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,12,98,4,67,40,8.17,10.05,0
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,13,109,4,56,33,8.38,10.18,0
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,14,117,4,48,27,8.36,10.67,0
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,15,122,5,43,20,8.13,12.9,0
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,16,130,5,35,14,8.12,15.0,0
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,17,143,6,22,8,8.41,16.5,0
Punjab Kings,Kolkata Knight Riders,Eden Gardens,2016,165,18,153,6,12,2,8.5,36.0,0
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,1,13,0,150,108,13.0,8.33,1
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,2,16,0,147,102,8.0,8.65,1
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,3,28,0,135,96,9.33,8.44,1
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,4,38,0,125,90,9.5,8.33,1
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,5,50,0,113,84,10.0,8.07,1
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,6,53,0,110,78,8.83,8.46,1
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,7,59,0,104,72,8.43,8.67,1
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,8,65,1,98,66,8.12,8.91,1
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,9,74,1,89,60,8.22,8.9,1
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,10,87,1,76,51,8.7,8.94,1
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,11,94,1,69,44,8.55,9.41,1
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,12,104,1,59,38,8.67,9.32,1
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,13,106,2,57,32,8.15,10.69,1
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,14,116,2,47,26,8.29,10.85,1
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,15,120,2,43,20,8.0,12.9,1
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,16,126,2,37,14,7.88,15.86,1
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,17,146,2,17,7,8.59,14.57,1
Rising Pune Supergiants,Delhi Capitals,Feroz Shah Kotla,2016,163,18,160,3,3,1,8.89,18.0,1
Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,127,1,23,0,104,107,23.0,5.83,1
Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,127,2,26,0,101,101,13.0,6.0,1
Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,127,3,31,1,96,95,10.33,6.06,1
Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,127,4,33,2,94,89,8.25,6.34,1
Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,127,5,38,2,89,83,7.6,6.43,1
Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,127,6,39,2,88,77,6.5,6.86,1
Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,127,7,43,2,84,71,6.14,7.1,1
Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,127,8,54,2,73,64,6.75,6.84,1
Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,127,9,57,3,70,58,6.33,7.24,1
Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,127,10,65,3,62,52,6.5,7.15,1
Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,127,11,69,3,58,46,6.27,7.57,1
Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,127,12,81,3,46,40,6.75,6.9,1
Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,127,13,81,4,46,34,6.23,8.12,1
Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,127,14,91,4,36,28,6.5,7.71,1
Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,127,15,98,4,29,22,6.53,7.91,1
Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,127,16,106,4,21,16,6.62,7.88,1
Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016,127,17,113,5,14,10,6.65,8.4,1
Royal Challengers Bangalore,Rising Pune Supergiants,M Chinnaswamy Stadium,2016,192,1,7,0,185,108,7.0,10.28,1
Royal Challengers Bangalore,Rising Pune Supergiants,M Chinnaswamy Stadium,2016,192,2,10,0,182,102,5.0,10.71,1
Royal Challengers Bangalore,Rising Pune Supergiants,M Chinnaswamy Stadium,2016,192,3,25,0,167,96,8.33,10.44,1
Royal Challengers Bangalore,Rising Pune Supergiants,M Chinnaswamy Stadium,2016,192,4,37,0,155,90,9.25,10.33,1
Royal Challengers Bangalore,Rising Pune Supergiants,M Chinnaswamy Stadium,2016,192,5,46,0,146,84,9.2,10.43,1
Royal Challengers Bangalore,Rising Pune Supergiants,M Chinnaswamy Stadium,2016,192,6,50,0,142,78,8.33,10.92,1
Royal Challengers Bangalore,Rising Pune Supergiants,M Chinnaswamy Stadium,2016,192,7,59,0,133,72,8.43,11.08,1
